1, 168, 38, 65
13, 6, 486, 367
13, 6, 486, 367
42, 196, 324, 189
42, 196, 324, 189
42, 196, 324, 189
321, 150, 135, 65
344, 117, 279, 351
344, 117, 279, 351
36, 140, 359, 330
36, 140, 359, 330
36, 140, 359, 330
350, 296, 45, 54
8, 72, 280, 238
131, 80, 465, 248
476, 37, 101, 98
8, 72, 280, 238
8, 72, 280, 238
476, 37, 101, 98
1, 27, 183, 385
1, 27, 183, 385
1, 27, 183, 385
65, 6, 404, 414
0, 237, 192, 194
139, 69, 238, 327
139, 69, 238, 327
0, 237, 192, 194
201, 190, 143, 115
201, 190, 143, 115
201, 190, 143, 115
201, 190, 143, 115
1, 166, 94, 64
1, 166, 94, 64
27, 67, 375, 553
27, 67, 375, 553
35, 33, 476, 349
35, 33, 476, 349
174, 202, 200, 248
2, 194, 191, 221
174, 202, 200, 248
174, 202, 200, 248
451, 18, 187, 330
423, 350, 118, 81
3, 214, 154, 220
423, 350, 118, 81
3, 214, 154, 220
451, 18, 187, 330
423, 350, 118, 81
3, 214, 154, 220
423, 350, 118, 81
3, 214, 154, 220
266, 222, 292, 415
65, 222, 252, 313
65, 222, 252, 313
266, 222, 292, 415
90, 135, 256, 336
87, 131, 113, 134
87, 131, 113, 134
90, 135, 256, 336
0, 237, 231, 185
0, 237, 231, 185
92, 208, 199, 128
92, 208, 199, 128
472, 271, 164, 74
446, 249, 192, 148
446, 249, 192, 148
45, 365, 427, 268
243, 0, 81, 137
45, 365, 427, 268
220, 100, 83, 174
359, 396, 120, 133
220, 100, 83, 174
359, 396, 120, 133
208, 69, 102, 226
208, 69, 102, 226
7, 0, 378, 342
7, 0, 378, 342
1, 13, 32, 294
162, 144, 212, 204
162, 144, 212, 204
7, 0, 378, 342
14, 147, 442, 276
323, 1, 230, 149
0, 12, 373, 255
14, 147, 442, 276
410, 107, 205, 220
410, 107, 205, 220
113, 35, 519, 286
411, 264, 227, 162
593, 236, 46, 186
142, 0, 190, 93
142, 0, 190, 93
142, 0, 190, 93
142, 0, 190, 93
593, 236, 46, 186
27, 103, 196, 536
27, 103, 196, 536
152, 53, 243, 575
27, 103, 196, 536
68, 87, 213, 165
374, 12, 265, 271
374, 12, 265, 271
374, 12, 265, 271
29, 189, 63, 96
29, 189, 63, 96
445, 89, 128, 284
445, 89, 128, 284
458, 238, 94, 134
445, 89, 128, 284
128, 283, 325, 151
159, 103, 298, 288
159, 103, 298, 288
11, 69, 360, 564
133, 59, 338, 557
133, 59, 338, 557
11, 69, 360, 564
74, 138, 457, 166
142, 118, 25, 14
395, 71, 242, 364
3, 235, 209, 239
3, 235, 209, 239
3, 235, 209, 239
263, 99, 121, 356
263, 99, 121, 356
263, 99, 121, 356
263, 99, 121, 356
79, 104, 268, 310
79, 104, 268, 310
142, 441, 189, 100
142, 441, 189, 100
361, 200, 36, 71
361, 200, 36, 71
295, 210, 56, 33
0, 0, 488, 375
502, 267, 137, 58
502, 267, 137, 58
71, 309, 337, 154
71, 309, 337, 154
71, 309, 337, 154
71, 309, 337, 154
71, 309, 337, 154
71, 309, 337, 154
205, 83, 133, 290
205, 83, 133, 290
484, 148, 155, 260
484, 148, 155, 260
0, 98, 57, 221
43, 213, 319, 256
153, 244, 41, 82
292, 1, 175, 160
87, 0, 184, 161
258, 180, 116, 87
258, 180, 116, 87
258, 180, 116, 87
292, 1, 175, 160
153, 244, 41, 82
292, 1, 175, 160
292, 1, 175, 160
292, 1, 175, 160
258, 180, 116, 87
224, 56, 162, 329
5, 77, 261, 174
260, 131, 83, 393
130, 60, 108, 475
130, 60, 108, 475
260, 131, 83, 393
451, 94, 167, 176
451, 94, 167, 176
451, 94, 167, 176
79, 92, 166, 404
79, 92, 166, 404
82, 387, 105, 248
79, 92, 166, 404
355, 326, 56, 82
355, 326, 56, 82
18, 18, 234, 228
481, 76, 142, 177
18, 18, 234, 228
18, 18, 234, 228
250, 7, 244, 243
481, 76, 142, 177
295, 120, 256, 159
67, 38, 213, 188
14, 41, 280, 313
98, 132, 137, 127
9, 46, 360, 174
9, 46, 360, 174
445, 2, 122, 177
445, 2, 122, 177
424, 147, 215, 272
424, 147, 215, 272
484, 223, 82, 104
185, 384, 190, 92
185, 384, 190, 92
484, 223, 82, 104
129, 37, 52, 21
2, 178, 63, 113
73, 267, 70, 101
2, 178, 63, 113
241, 90, 93, 79
16, 160, 151, 124
241, 90, 93, 79
241, 90, 93, 79
158, 168, 153, 140
158, 168, 153, 140
158, 168, 153, 140
251, 140, 14, 86
158, 168, 153, 140
158, 168, 153, 140
158, 168, 153, 140
418, 167, 215, 88
418, 167, 215, 88
315, 327, 163, 299
178, 225, 126, 81
1, 260, 167, 373
315, 327, 163, 299
2, 11, 250, 265
94, 19, 271, 250
2, 11, 250, 265
2, 11, 250, 265
244, 157, 346, 248
244, 157, 346, 248
81, 304, 192, 296
81, 304, 192, 296
172, 295, 129, 216
212, 526, 258, 37
315, 165, 127, 379
315, 165, 127, 379
172, 295, 129, 216
469, 282, 145, 137
469, 282, 145, 137
302, 227, 131, 165
241, 71, 118, 140
469, 282, 145, 137
469, 282, 145, 137
302, 227, 131, 165
65, 7, 409, 349
65, 7, 409, 349
513, 289, 121, 172
513, 289, 121, 172
513, 289, 121, 172
311, 36, 318, 351
174, 7, 365, 384
27, 19, 388, 364
311, 36, 318, 351
437, 230, 196, 84
437, 230, 196, 84
18, 47, 616, 430
101, 35, 151, 123
18, 47, 616, 430
18, 47, 616, 430
18, 47, 616, 430
416, 0, 131, 208
18, 47, 616, 430
416, 0, 131, 208
101, 35, 151, 123
274, 7, 234, 405
96, 51, 387, 374
96, 51, 387, 374
274, 7, 234, 405
155, 244, 47, 85
155, 244, 47, 85
155, 244, 47, 85
71, 360, 90, 108
71, 360, 90, 108
0, 267, 112, 346
0, 267, 112, 346
18, 136, 287, 270
322, 347, 237, 69
595, 354, 44, 52
295, 44, 240, 223
18, 136, 287, 270
14, 182, 150, 50
57, 148, 452, 86
517, 217, 114, 112
517, 217, 114, 112
246, 89, 66, 86
230, 157, 52, 32
336, 198, 264, 281
336, 198, 264, 281
336, 198, 264, 281
348, 1, 168, 128
77, 211, 281, 236
203, 14, 123, 138
203, 14, 123, 138
336, 198, 264, 281
203, 14, 123, 138
348, 1, 168, 128
327, 21, 312, 395
327, 21, 312, 395
327, 21, 312, 395
327, 21, 312, 395
327, 21, 312, 395
327, 21, 312, 395
423, 154, 207, 273
423, 154, 207, 273
423, 154, 207, 273
6, 130, 193, 288
6, 130, 193, 288
423, 154, 207, 273
0, 26, 399, 569
0, 26, 399, 569
0, 26, 399, 569
0, 26, 399, 569
282, 82, 164, 160
0, 0, 480, 637
223, 367, 178, 215
282, 82, 164, 160
169, 73, 267, 292
410, 149, 146, 231
169, 73, 267, 292
410, 149, 146, 231
169, 73, 267, 292
169, 73, 267, 292
361, 0, 233, 232
361, 0, 233, 232
488, 310, 15, 40
593, 310, 42, 96
262, 153, 278, 268
276, 92, 208, 262
262, 153, 278, 268
276, 92, 208, 262
50, 295, 580, 176
50, 295, 580, 176
50, 295, 580, 176
323, 309, 92, 135
344, 57, 65, 146
140, 251, 126, 181
140, 251, 126, 181
103, 38, 189, 191
35, 143, 273, 279
35, 143, 273, 279
35, 143, 273, 279
0, 256, 32, 45
0, 256, 32, 45
435, 264, 142, 180
435, 264, 142, 180
435, 264, 142, 180
91, 149, 80, 101
17, 229, 138, 231
17, 229, 138, 231
17, 229, 138, 231
363, 38, 265, 254
180, 42, 204, 202
363, 38, 265, 254
363, 38, 265, 254
72, 209, 278, 143
0, 11, 634, 415
1, 146, 98, 89
409, 99, 29, 57
409, 99, 29, 57
401, 220, 227, 255
21, 167, 197, 141
21, 167, 197, 141
275, 39, 128, 299
401, 220, 227, 255
275, 39, 128, 299
134, 133, 140, 137
212, 103, 235, 372
483, 89, 120, 346
483, 89, 120, 346
483, 89, 120, 346
134, 133, 140, 137
5, 171, 421, 464
0, 15, 87, 49
269, 85, 133, 331
0, 15, 87, 49
5, 171, 421, 464
5, 171, 421, 464
4, 4, 144, 225
4, 4, 144, 225
131, 1, 130, 113
294, 99, 65, 65
374, 2, 125, 132
197, 148, 270, 185
197, 148, 270, 185
48, 163, 426, 463
48, 163, 426, 463
48, 163, 426, 463
165, 94, 229, 146
197, 148, 270, 185
48, 163, 426, 463
367, 137, 108, 131
367, 137, 108, 131
403, 149, 149, 257
233, 50, 213, 195
367, 137, 108, 131
367, 137, 108, 131
403, 149, 149, 257
367, 137, 108, 131
276, 111, 124, 309
375, 97, 207, 323
91, 86, 169, 330
276, 111, 124, 309
245, 127, 104, 291
91, 86, 169, 330
110, 25, 228, 393
317, 58, 111, 252
312, 85, 276, 340
312, 85, 276, 340
521, 64, 116, 360
521, 64, 116, 360
108, 76, 143, 282
108, 76, 143, 282
206, 91, 344, 302
108, 76, 143, 282
13, 343, 390, 287
13, 343, 390, 287
206, 87, 234, 167
206, 87, 234, 167
295, 174, 189, 169
89, 339, 426, 116
206, 87, 234, 167
433, 2, 62, 231
272, 72, 136, 159
326, 1, 165, 214
20, 118, 178, 201
20, 118, 178, 201
272, 72, 136, 159
20, 118, 178, 201
20, 118, 178, 201
394, 94, 74, 260
329, 61, 241, 110
394, 94, 74, 260
394, 94, 74, 260
88, 2, 523, 385
88, 2, 523, 385
0, 277, 127, 146
197, 315, 85, 109
88, 2, 523, 385
0, 277, 127, 146
88, 2, 523, 385
0, 277, 127, 146
418, 218, 185, 83
418, 218, 185, 83
187, 196, 142, 172
187, 196, 142, 172
187, 196, 142, 172
12, 80, 154, 280
514, 84, 103, 295
187, 196, 142, 172
387, 200, 221, 224
27, 152, 252, 268
27, 152, 252, 268
230, 172, 210, 252
387, 200, 221, 224
490, 189, 141, 228
217, 132, 280, 118
217, 132, 280, 118
22, 255, 406, 344
22, 255, 406, 344
22, 255, 406, 344
22, 255, 406, 344
286, 41, 195, 218
1, 65, 154, 220
1, 65, 154, 220
144, 60, 138, 188
286, 41, 195, 218
1, 65, 154, 220
72, 157, 11, 59
72, 157, 11, 59
19, 172, 375, 290
19, 172, 375, 290
2, 360, 99, 274
18, 111, 355, 520
361, 178, 159, 243
361, 178, 159, 243
39, 166, 128, 253
291, 52, 339, 308
291, 52, 339, 308
138, 89, 196, 330
291, 52, 339, 308
361, 178, 159, 243
361, 178, 159, 243
361, 178, 159, 243
59, 235, 463, 222
552, 177, 54, 149
59, 235, 463, 222
59, 235, 463, 222
339, 98, 16, 37
339, 98, 16, 37
370, 48, 182, 447
178, 254, 102, 186
370, 48, 182, 447
178, 254, 102, 186
178, 254, 102, 186
178, 254, 102, 186
231, 40, 231, 271
231, 40, 231, 271
22, 4, 264, 293
22, 4, 264, 293
2, 0, 103, 74
38, 108, 548, 301
72, 7, 247, 68
51, 129, 406, 329
51, 129, 406, 329
51, 129, 406, 329
51, 129, 406, 329
55, 110, 305, 271
55, 110, 305, 271
375, 231, 259, 170
78, 69, 256, 275
165, 291, 109, 62
165, 291, 109, 62
78, 69, 256, 275
375, 231, 259, 170
355, 552, 121, 85
355, 552, 121, 85
355, 552, 121, 85
55, 295, 195, 122
355, 552, 121, 85
385, 453, 51, 88
355, 552, 121, 85
55, 295, 195, 122
281, 197, 95, 267
176, 208, 77, 254
176, 208, 77, 254
130, 182, 138, 83
3, 12, 88, 292
3, 12, 88, 292
3, 12, 88, 292
146, 2, 307, 214
58, 167, 494, 110
3, 174, 88, 91
274, 0, 357, 369
274, 0, 357, 369
274, 0, 357, 369
274, 0, 357, 369
176, 121, 159, 227
176, 121, 159, 227
70, 245, 202, 286
176, 121, 159, 227
581, 105, 56, 210
243, 63, 100, 231
243, 63, 100, 231
581, 105, 56, 210
117, 23, 313, 390
322, 104, 101, 220
117, 23, 313, 390
117, 23, 313, 390
114, 285, 348, 82
93, 186, 386, 111
93, 186, 386, 111
114, 285, 348, 82
93, 186, 386, 111
93, 186, 386, 111
10, 331, 453, 159
455, 239, 84, 109
87, 139, 240, 161
455, 239, 84, 109
300, 290, 263, 88
300, 290, 263, 88
24, 159, 340, 258
24, 159, 340, 258
280, 120, 134, 354
280, 120, 134, 354
32, 59, 356, 168
280, 120, 134, 354
9, 172, 350, 377
9, 172, 350, 377
15, 145, 193, 170
228, 146, 223, 173
15, 145, 193, 170
228, 146, 223, 173
498, 286, 64, 30
409, 103, 203, 182
409, 103, 203, 182
228, 146, 223, 173
92, 262, 33, 101
0, 159, 104, 272
241, 141, 124, 280
241, 141, 124, 280
197, 98, 239, 258
354, 27, 226, 452
197, 98, 239, 258
197, 98, 239, 258
197, 98, 239, 258
354, 27, 226, 452
427, 253, 62, 79
114, 160, 342, 173
114, 160, 342, 173
114, 160, 342, 173
262, 40, 213, 375
262, 40, 213, 375
262, 40, 213, 375
262, 40, 213, 375
0, 63, 636, 410
0, 63, 636, 410
0, 63, 636, 410
0, 63, 636, 410
65, 3, 241, 471
275, 133, 176, 343
65, 3, 241, 471
408, 105, 171, 364
65, 3, 241, 471
275, 133, 176, 343
335, 94, 107, 151
460, 30, 178, 170
52, 164, 112, 89
460, 30, 178, 170
386, 402, 22, 27
386, 402, 22, 27
382, 216, 99, 186
353, 88, 284, 220
353, 88, 284, 220
353, 88, 284, 220
103, 114, 220, 343
103, 114, 220, 343
280, 118, 92, 229
280, 118, 92, 229
280, 118, 92, 229
293, 365, 47, 61
280, 118, 92, 229
161, 250, 31, 39
280, 118, 92, 229
280, 118, 92, 229
424, 76, 75, 172
424, 76, 75, 172
295, 9, 188, 233
295, 9, 188, 233
0, 209, 92, 264
0, 209, 92, 264
0, 209, 92, 264
0, 209, 92, 264
0, 198, 268, 252
22, 63, 270, 349
246, 42, 297, 355
22, 63, 270, 349
22, 63, 270, 349
201, 224, 170, 101
9, 203, 143, 139
201, 224, 170, 101
9, 203, 143, 139
9, 203, 143, 139
201, 224, 170, 101
188, 39, 177, 332
45, 168, 152, 201
188, 39, 177, 332
45, 168, 152, 201
22, 149, 195, 173
423, 63, 184, 88
357, 97, 261, 184
423, 63, 184, 88
357, 97, 261, 184
39, 144, 182, 495
190, 149, 181, 488
13, 5, 368, 463
13, 5, 368, 463
13, 5, 368, 463
37, 225, 83, 205
347, 109, 229, 238
13, 5, 368, 463
347, 109, 229, 238
347, 109, 229, 238
13, 5, 368, 463
433, 48, 64, 72
36, 60, 188, 386
36, 60, 188, 386
30, 13, 144, 275
30, 13, 144, 275
144, 0, 286, 421
144, 0, 286, 421
221, 74, 112, 366
221, 74, 112, 366
367, 86, 259, 389
367, 86, 259, 389
107, 61, 236, 407
367, 86, 259, 389
292, 244, 59, 175
113, 42, 203, 345
282, 193, 204, 134
43, 174, 234, 177
43, 174, 234, 177
282, 193, 204, 134
145, 11, 114, 314
227, 71, 161, 252
227, 71, 161, 252
145, 11, 114, 314
204, 105, 261, 183
204, 105, 261, 183
189, 175, 205, 247
189, 175, 205, 247
317, 121, 178, 295
317, 121, 178, 295
153, 144, 182, 276
317, 121, 178, 295
315, 111, 270, 167
315, 111, 270, 167
44, 21, 356, 610
44, 21, 356, 610
111, 160, 124, 113
111, 160, 124, 113
111, 160, 124, 113
222, 118, 39, 33
222, 118, 39, 33
0, 0, 612, 612
391, 120, 130, 143
245, 19, 360, 297
437, 474, 181, 92
245, 19, 360, 297
245, 19, 360, 297
508, 164, 130, 224
508, 164, 130, 224
91, 0, 206, 283
548, 22, 31, 89
200, 3, 125, 94
282, 93, 106, 95
282, 93, 106, 95
37, 342, 156, 193
37, 342, 156, 193
315, 27, 258, 311
1, 141, 97, 162
315, 27, 258, 311
56, 31, 255, 307
40, 200, 207, 201
40, 200, 207, 201
279, 162, 182, 170
110, 79, 323, 334
110, 79, 323, 334
110, 79, 323, 334
85, 217, 173, 79
46, 12, 412, 453
225, 142, 352, 280
225, 142, 352, 280
46, 12, 412, 453
101, 11, 518, 390
0, 229, 159, 182
0, 229, 159, 182
101, 11, 518, 390
155, 93, 291, 286
372, 231, 102, 147
155, 93, 291, 286
155, 93, 291, 286
59, 309, 85, 53
59, 309, 85, 53
59, 309, 85, 53
236, 231, 170, 223
236, 231, 170, 223
20, 0, 401, 423
20, 0, 401, 423
46, 28, 590, 392
46, 28, 590, 392
133, 41, 172, 109
133, 41, 172, 109
46, 28, 590, 392
46, 28, 590, 392
